SID,bp_delta_abs_mean_W_C,bp_delta_rel_mean_W_C,bp_theta_abs_mean_W_C,bp_theta_rel_mean_W_C,bp_alpha_abs_mean_W_C,bp_alpha_rel_mean_W_C,bp_delta_abs_mean_N1_C,bp_delta_rel_mean_N1_C,bp_theta_abs_mean_N1_C,bp_theta_rel_mean_N1_C,bp_alpha_abs_mean_N1_C,bp_alpha_rel_mean_N1_C,bp_delta_abs_mean_N2_C,bp_delta_rel_mean_N2_C,bp_theta_abs_mean_N2_C,bp_theta_rel_mean_N2_C,bp_alpha_abs_mean_N2_C,bp_alpha_rel_mean_N2_C,bp_delta_abs_mean_N3_C,bp_delta_rel_mean_N3_C,bp_delta_abs_slope_N3_C,bp_theta_abs_mean_N3_C,bp_theta_rel_mean_N3_C,bp_alpha_abs_mean_N3_C,bp_alpha_rel_mean_N3_C,bp_delta_abs_mean_R_C,bp_delta_rel_mean_R_C,bp_theta_abs_mean_R_C,bp_theta_rel_mean_R_C,bp_alpha_abs_mean_R_C,bp_alpha_rel_mean_R_C
bi0094,18.413994322553698,0.3539790480837146,12.490933356648839,0.1024669384220968,11.766789392546716,0.09682878831046615,14.629074184537659,0.3244776492171053,12.509598861264445,0.20716499200714328,10.806552727438811,0.14448168001873835,18.44581588971659,0.46859191207874135,13.143516901557845,0.14115322756073787,9.815440130577084,0.0683058022739741,21.7427402962624,0.5345081258639922,-0.36126812843080564,14.169248760239595,0.09366384719852569,9.069503771841998,0.029599463586143456,13.969950293683965,0.33446483551461065,11.371026422651527,0.19189622733671807,9.70058917110704,0.13298676038466065
bi0098,16.145999813332445,0.27831778526911866,10.561469284542577,0.08802518788515903,11.266076024994856,0.11804714126144625,15.139618397759122,0.3280079387696167,10.524455738736085,0.12724854975837716,10.183283869597151,0.11952711893940092,17.65000195605694,0.42715005266479594,12.085121390241422,0.12359979539961799,9.80424427072692,0.07490845709035511,21.111154116992893,0.4094445260531445,-0.23241876039646558,13.666912300895312,0.07620285073633591,9.123785295258688,0.027301386898216273,15.017190995650603,0.445063228550317,9.488782434195427,0.1269650257961691,7.896079302766167,0.0902510648586304
bi0099,14.397427986216995,0.21140060991334816,12.835597566034954,0.13755458747538926,14.998325903965513,0.2644430972008746,14.541422445616483,0.3438574698623188,12.127270086569348,0.1948829450799311,11.067762659876626,0.15918950188852854,20.22864108287684,0.5116330730993531,14.384519041233707,0.1414868535458816,11.960278800077633,0.08743519038007883,24.446852942509555,0.5857437180248422,-0.010556430035467626,15.810015783561392,0.08623096624982293,11.32840506575448,0.033238582945574725,14.686761714437377,0.3562700426015229,11.411378143433646,0.1766242088611012,8.583079014004502,0.10052338673205127
bi0100,14.164928688742634,0.22615435999168987,12.333633209234396,0.15302396119345782,13.013767305332864,0.1923688240029202,14.335914891663322,0.33389450012533134,12.179332407605468,0.20403773468655026,9.561779923305142,0.11332542044415256,17.743138179862207,0.38470590305873764,13.410293213399326,0.14694744485421876,9.65732065703947,0.0648775171430908,22.253175060655167,0.3418525535096208,-0.268540575113213,13.030684424528381,0.04305611496178653,7.52830995289984,0.012382259557823717,14.81839086390092,0.3709750129834906,11.8646981539509,0.19042708807676187,9.080781104506286,0.10238923498138988
bi0101,13.619278024948851,0.22659474858680778,11.931976533080864,0.15778242899963787,12.677426079515126,0.19645924212237395,13.660624893359874,0.31149498437162426,12.014229177246255,0.20972866524630313,11.125327697688604,0.1807548880202831,17.422224376111757,0.4032802183420972,13.447496214678216,0.16615079694490123,10.648853732136947,0.0911163048886778,21.32900886222975,0.40582436016461065,-0.08892361067196379,14.079564920066066,0.07986201618926381,10.044862997238864,0.03226129785598121,13.317489177983038,0.34593045914664206,9.790399052649605,0.1605805873415793,8.361860655456528,0.11897355019926813
bi0102,15.101681534136471,0.2869491763641868,10.610340178936164,0.11931117788928391,11.286875432357682,0.15101234778309552,12.772128198097112,0.4122693518018937,8.973052108742648,0.17633208902617412,6.762139082376866,0.11171437758062955,16.02112220993535,0.48096326957332525,10.177727339848511,0.13062119168323572,6.035443724475919,0.05379826031932518,19.394567717935008,0.41171168779886497,-0.4862820143010183,10.98029204329689,0.06279496623474141,6.403403625260026,0.022324584316492663,11.518616748550244,0.4387651700730989,7.727304098917553,0.18979064051780678,4.682692695096657,0.09586365143502545
bi0103,18.498487721818908,0.3297543962994112,13.703345890999103,0.11420524203684904,13.43621415482831,0.13296113742183058,14.263586557477641,0.29730426745879324,12.341471236046667,0.1926145755732216,12.053864096551951,0.18288085402603715,17.830986581386508,0.4411375290237847,13.357848808735303,0.1603154658878444,10.954452341256088,0.10175480866590947,20.908619056383333,0.49835673643390216,-0.1602904938091232,14.111801519472404,0.10527599948609415,9.670169730069508,0.038612645069501496,12.84075665896479,0.3357363254639097,10.717091773372273,0.21215969187885064,8.822443685365336,0.1388913660774106
bi0105,17.92326280264124,0.3053349154717664,12.718950150622907,0.10399073450102235,12.170094094217967,0.10516973569578196,14.518031761080142,0.3724707637664682,10.715535959011525,0.15985477019960392,9.373465299405469,0.12044585914965834,18.642414770493634,0.4710025735818353,13.008776913719016,0.13354367132035092,9.877680692358,0.06693990325017686,20.79318139032805,0.4588379127841093,-0.25698122362413245,13.458375377614184,0.08676663979062701,8.4778084884575,0.028511230445011367,13.486010116954052,0.37275086374938377,9.66666762547017,0.16568008811681934,6.5809357133799,0.08465816257354367
bi0107,15.183902181926035,0.24816891733272622,11.668245578242423,0.12770167995184065,11.818134157382124,0.14569862308886275,13.763570629518178,0.32193116531536536,11.246911639478446,0.17898327414451537,10.56648551764429,0.1537297807672135,16.826947769062343,0.40203137196281646,11.887189408297019,0.13233369796630864,10.729203720298804,0.10420310628658225,21.31025503737971,0.4544722922535719,-0.38642962240728146,12.858277238618879,0.06604695598542523,10.361611084994838,0.037616237201385426,12.969735365375275,0.3278146472789124,10.587749608643303,0.1943787132513734,9.180264921796999,0.14109781105639363
bi0108,18.198239913132625,0.3574674134599859,12.285327306362909,0.1017826820477844,10.345903854747634,0.06915588154985766,13.918799421186176,0.4440301121252686,9.776377253179653,0.1777305770231051,6.265208204628434,0.08195714288361562,18.183432815955832,0.4775134640889886,11.863259046108691,0.12005428446259302,6.778748009749755,0.03894813884756315,21.105673726886476,0.48010749817902026,-0.12034774468361877,12.578227988583306,0.06945036348380208,6.504846798110338,0.017472596799644722,14.123360564789804,0.3946636767964111,9.345637737628769,0.13710928388995963,5.644214151591651,0.060077026601755304
bi0113,16.868656790534224,0.3120568192415024,14.197315173568157,0.21171575205625648,10.607976247219202,0.08648695127749614,14.138882361446994,0.31634928693087716,10.65550727105736,0.16686346851284117,6.3084442928109095,0.06455430143602,16.403567631339843,0.40952484597890243,11.027323876328518,0.127937094786109,7.134919954419086,0.053882147241231325,20.224686579278742,0.36306471004525404,-0.23953595461051508,11.15792420306868,0.04736924591858272,5.642064537308632,0.014239671576703347,14.974602116705183,0.38798279526438595,9.58236513006423,0.12468839938930132,4.996961809721805,0.04252949415519599
bi0114,18.471829698439496,0.3641059923860167,13.13090181291554,0.10924065962180654,11.18582804617262,0.08763085518223593,12.58458494312244,0.381055422189427,8.779128531045343,0.1621063756605637,7.068209424207999,0.10909095132519624,16.511225694477616,0.44409428138744267,9.866290320044955,0.1028030564162781,7.326424877238236,0.061536481599869394,20.354645384256262,0.4580202771868054,-0.28936171916711273,10.75634224826129,0.05143711123819786,6.836234850682706,0.021314281063316936,12.998195727814432,0.3541217878794493,9.429210792871576,0.1664956586489045,7.177749707842235,0.10249864741720295
bi0115,16.77155087859921,0.287688954443133,12.030272462800507,0.11235124164094476,11.959321823691191,0.12061050619954952,15.049302958841025,0.36710132023405967,12.436866271015884,0.20232472614784375,9.792215792706054,0.11604972982256863,19.178564672393517,0.49220072226889117,13.546127214707148,0.13820229598778777,9.325998815176877,0.05462945635090382,20.978586274574834,0.5166300464637081,0.006974814686250434,13.996889680020548,0.10492063314812372,9.297593913185867,0.03584274078837774,14.112475978600955,0.36106684562411606,9.928329753680966,0.14811760303796737,7.7429227781582535,0.09107296550786047
bi0116,15.278932771761253,0.29843880223326585,11.079268548705212,0.12893775876976074,10.699573686172739,0.12373546189033706,16.11960568142738,0.4424930851989933,11.921092112273799,0.1739976852050879,9.329036841912291,0.09718779466819737,19.125984725920556,0.4668352925658805,13.571851548884872,0.13644932346564742,10.269209754918393,0.06597252740252567,22.85528845484507,0.44978893133112025,-0.6041311044287722,14.039686143819353,0.060841244808052634,8.319020766463321,0.01686526688731364,13.979586162690465,0.424167649248757,9.020560125366963,0.14360940717482937,6.156209937869902,0.0785326894986888
bi0117,15.601500040219076,0.24779656088634386,14.544217489484277,0.21181487286103434,12.580249400478563,0.12726458069884947,16.244931299993574,0.3228102164774849,15.16327002266565,0.2535055551107426,11.571138503079005,0.11103069545477545,19.246436451296503,0.42851293831477477,16.149998311470174,0.21230967780135482,11.891421708563604,0.08253532330348488,21.872511761188065,0.47404464748342623,-2.1208396113187784,17.265936247381727,0.16631313422029945,11.385604686137988,0.043614184414691254,18.880395444716086,0.4167424825560239,15.532546323182897,0.19288262349746332,10.877313466148534,0.06753338978274466
bi0118,17.990572077743675,0.14996026962209794,18.803139279643418,0.18439872400033555,21.090832219436432,0.2584297134027751,17.976504710199535,0.38731153318267186,15.560319771637966,0.22319617964856175,13.960266746694773,0.15975181135959612,20.24452711947393,0.45234965860567605,15.751649751873915,0.1636398015858325,13.212729980742598,0.09324703217247493,23.231723225012416,0.4613782157377383,0.27163950626277694,15.68202043413661,0.08687027221017311,11.928169885444909,0.03864579376757886,13.517943870467182,0.2953377193299367,12.17248432799263,0.2161809687886135,12.172028255296356,0.21969831994396274
bi0121,15.857839856435248,0.33505436992865784,9.575252470632714,0.08123345174794559,10.800360759436355,0.12730786389824825,18.897852659100458,0.5829143226313128,11.537339302678777,0.10880929395348456,9.994569738525929,0.08120660215276394,18.98110007263596,0.5141384174238275,11.84298286430358,0.1032604813073829,9.19481728732359,0.05961630136397828,23.280884045376485,0.5192489055331736,-1.0368160807905753,13.345851756132904,0.053241232208872884,9.290043250255222,0.021105340195824853,13.070418111326005,0.3872949986220607,8.411945833593029,0.13497820324499732,7.076124781485066,0.10520240577012686
bi0122,15.877586811147289,0.2504535302494587,13.880520922774117,0.17681543808300007,13.884799116982874,0.17134215322159557,13.87799256699791,0.35780550533343025,12.053242292174225,0.23402679626576325,10.12602256045423,0.15151993767696254,16.992206344068972,0.4378822983350466,12.545952534495497,0.16528559892325387,9.541494094965223,0.08913609864227882,21.51822596119063,0.42962423381149467,-0.388960497179734,13.12306210782349,0.06309116412865055,9.305949799702082,0.028029925828201505,13.539813136873788,0.3506573014799879,11.422860552835942,0.22284943006399435,8.986266947392028,0.12896398770819373
bi0123,16.869108642306927,0.3062730669097578,15.012412949176715,0.24522763914025847,12.179850184230865,0.11900814601741447,14.375709416508593,0.39648707067772393,13.267789910841458,0.3110576510624096,8.381309523099604,0.10369852378894405,18.23809176337322,0.5253939674102287,13.746993117633561,0.19825697300903203,7.139349682382934,0.04745065724598896,21.12089678749488,0.4755744527896591,-0.18700644946078704,13.31605015923658,0.08029759151853393,5.803776993259858,0.014388824102740987,14.100064886592818,0.4223379463928963,11.655338352970439,0.2536638628370372,7.293340405510945,0.09600425048174907
bi0125,18.07898091242723,0.2764852808852297,14.440466689612416,0.12506416876575394,13.884450299226089,0.11891759163658995,18.878515012248496,0.3105901720602855,15.467927164330304,0.16336534296965272,13.994127076472049,0.13342749772331244,19.9130957132213,0.34332281945517634,15.70471164100025,0.14456429593931383,14.220560751296926,0.11192313582714689,21.303023640569673,0.2979041696084366,-0.3402091651777421,14.730595208246552,0.07053152592387195,13.133322728762746,0.05057354067529017,15.060459276813601,0.33550219499601847,12.762884729171917,0.19776100958604334,11.990548735622182,0.16604521886085316
bi0127,17.000343171324282,0.33893691964993267,12.930954234343224,0.14942862087429512,10.906675424164744,0.09876104157953314,16.507727203776682,0.3387577122458664,12.867922199896327,0.16722098944813837,10.026813796995041,0.09648320488048236,19.21453645297306,0.3580480864140093,13.803000913609875,0.12249453422929246,11.242284145121742,0.07284539090091473,22.27363848474984,0.36654586711221326,0.795895843699638,14.620585384312308,0.06676845823072482,11.602624041934725,0.0350353264745984,19.976421625964043,0.34664058920246543,14.796709041667325,0.13435274667996563,11.32297134117641,0.07370156982754378
bi0129,18.138275932163424,0.24155484664382504,15.647705706606267,0.13782641181445354,17.916902906230547,0.24148778046242045,15.405659281851804,0.30620106998663393,13.487646961331833,0.20103047211831915,13.753256850537657,0.217245441882073,17.959355140979024,0.3799257588506946,14.34187440412615,0.16926172104533083,13.253852387354984,0.135529073472817,20.69735571109254,0.3653336930459633,-0.044304634286612084,14.509077572242708,0.09004764764097037,12.193703719847134,0.05317135893522192,15.140149063350382,0.33574802854339597,12.230077560133791,0.17203237941882693,12.48367857071525,0.1855054349039724
bi0130,17.993791253064817,0.3630856962018926,10.626234426047317,0.07327014835630168,8.688901172550917,0.050403278916869194,12.743810221125248,0.3659678913828166,8.420633865458061,0.14728419881644622,5.50834639616955,0.07587345189928552,15.527522779894491,0.38830528248056273,10.427770656721078,0.12923034006227338,7.728053581161699,0.06999663467556164,18.830896595651055,0.35087882916633284,-0.34435234080303895,11.736055385115328,0.06832075295204962,9.377819148035556,0.04002471232532942,12.552523508904065,0.3594593206083583,6.932263701551402,0.11781659315804993,3.091735383167654,0.049807572641777854
bi0132,18.479488851536253,0.333376964845611,12.52620257134718,0.09052667804951409,10.832705129193736,0.06493890619840509,,,,,,,17.6409976267536,0.38571060368020615,11.670354433454282,0.1049153765697525,8.596985767992773,0.05728579056549824,,,,,,,,,,,,,
bi0133,16.79103209931337,0.2613712981833546,14.841323871110266,0.21407401446337643,12.600691482596817,0.14665605281638236,,,,,,,17.27002576281301,0.2791195668722725,12.443769281830193,0.13403437745512703,8.377870002950479,0.0648268375612761,,,,,,,,,,,,,
bi0136,17.60679050004593,0.2941543220832554,14.806749580961235,0.17864217269320767,13.295258964700158,0.12848397823167126,13.320086585115368,0.3213045725998539,12.070629164685105,0.24069307068711288,10.008799932345369,0.14949333964517927,16.25180807378376,0.42023747580154514,12.376756814112126,0.17782095799040684,9.196506132757813,0.08948040168410518,20.54412757485258,0.45496048876691525,-0.8740630213224091,12.857858044541265,0.07838444718231348,8.523478988860946,0.029668724782853203,13.32967350737295,0.41026879049824194,10.124472413067773,0.1986310985032834,7.590487162248393,0.111266797894602
bi0138,18.334749283099768,0.4232859383313713,13.1493705666449,0.13342384871736673,10.968192970310051,0.09193620647792373,14.97261555101366,0.3328369259343374,12.854064369679017,0.20035701917364576,12.112240655505254,0.17422106393047154,18.609711030034962,0.47221367627140953,13.16395862649386,0.13708822943183915,10.768246795545256,0.08250622482870953,21.35710654349408,0.44205624596611476,-0.8202431515285622,13.626829598166971,0.07688410404952781,10.288631452917503,0.03679870394725454,15.470144869970213,0.38331554900826703,11.211616717929228,0.15170682794901874,8.794846814027343,0.09659390988288058
bi0139,15.854808170674252,0.3102004837904847,12.137512233516258,0.14378298766887504,11.386152387750641,0.13282602455683734,17.56191124786802,0.45262068528937566,13.147621634409179,0.16693537280863308,10.393202458013148,0.09110888312721281,20.048311866766916,0.47570574298638324,13.538444605165743,0.11120208550419818,9.000485496770008,0.04086926266896061,21.937441691669253,0.4248703839088571,-0.20750086201977205,13.735807771644351,0.06605456977141858,8.355779376487645,0.019276504632165622,13.734546885452321,0.3693275008183461,11.177998994047233,0.20620336680274076,8.315609736336555,0.11073606483770684
bi0143,15.244974435707237,0.3427568199409146,9.537723600620613,0.10210995257736209,7.86499847941821,0.06951842985838157,14.526830645808658,0.3192818653605259,14.182094267365382,0.29902473446850786,9.727801086730448,0.10346291573795476,18.756735133568625,0.4666648713740944,12.702930902876066,0.12239363412247355,8.89390744798203,0.052023364022195484,21.909977671082117,0.38972537185837103,0.8306824238084733,13.545196776757887,0.05815901847540418,8.471046872893492,0.019158480275304302,15.319472083475013,0.42052342248598157,11.04022442319991,0.17163777335872302,7.766683483204174,0.08048427377270824
bi0144,12.171951466933887,0.2380250817374248,7.253267054395865,0.0785707454748411,10.611978654556511,0.21008535450859733,12.416426975474451,0.3235450395559061,7.555743225317487,0.11140630963138975,9.208611050576879,0.17952880598512364,17.01753414443688,0.44852501296274566,10.328906495447079,0.1016475989552799,8.588897290390507,0.07352953549755853,19.73452567648472,0.4122544439223309,-0.7833005025754246,11.24180668351028,0.05826970107810492,6.826004984969557,0.021503884189428783,11.7049424342243,0.390642805644798,7.480626595764967,0.15209086192643909,5.967886285668897,0.11299924806873497
bi0145,14.490634254602702,0.262131877122553,12.221338495709572,0.1657649411458442,10.777580533051559,0.11968384600600822,14.58316289089504,0.34204666935344946,12.366724376822475,0.20643657022721532,10.216092016650531,0.12908975193083344,19.352544539891074,0.48095867326839514,14.316287923925216,0.15319552484768922,11.359486894722881,0.07944751418253135,22.267557928734732,0.46976879555319717,-0.3569879179935554,15.099005847199921,0.09273848116237515,11.721992713305811,0.0434301525626767,13.71658455624179,0.35645340181328344,11.376121996269386,0.20955859858775103,8.313606395922164,0.10385958214629158
bi0146,19.239254476974054,0.3572565545805652,12.252008594421296,0.07723175300634648,11.32374551530564,0.07424736870259736,15.730458497987135,0.3020525155872756,10.252158971966308,0.09375484634293782,9.686325738084228,0.08861027898722397,19.900672314043646,0.37353993422387066,12.77011465897132,0.07939875158387534,10.827839535510561,0.056055654328375885,23.212742108626827,0.33826729369378394,1.3194243153477008,15.085682524704906,0.053630922802818705,11.792468252826655,0.027341151119405747,14.065398473941048,0.3654411344751177,8.841463232774482,0.11550495046444337,7.197181961984981,0.08342150084083484
